Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A classification schema enumerates six document categories, and roughly one submission in twenty is something else entirely. Records are being forced into the nearest listed category. What is the schema fix?",multiple-choice,"Remove the enumeration and accept free text, so any category the model identifies is preserved.",,"Add an other value paired with a free-text detail field, so unlisted cases are recorded honestly.",,"Add the categories seen so far in production, extending the enumeration whenever new ones appear.",,Keep the enumeration and route anything that fits poorly to a human reviewer for classification.,,,,,,2,"An extensible enumeration pairs a fixed value set with an other option plus a detail string, which keeps downstream branching reliable while giving genuinely novel cases somewhere legitimate to go. Chasing the tail by extending the list means shipping a schema change per surprise. Free text destroys the consistency the enumeration existed to provide.",D4 Prompt Engineering & Structured Output
"Documents frequently omit a price, and the extraction schema marks price as required. Auditors find invented values. What is the root cause?",multiple-choice,The model tier is not capable enough to recognise when a document is silent on a field.,,The prompt does not instruct the model to leave unavailable fields empty where appropriate.,,"The schema offers no way to represent absent data, so a value must be produced to validate.",,The documents are long enough that the price is present but missed during extraction.,,,,,,3,"A required field with no null path makes fabrication the only schema-valid behaviour, so the model is doing what it was constrained to do. Making the field nullable, adding an unknown enum value, or providing an explicit gaps array gives absence a legitimate representation. Treating it as a capability gap produces more convincing fabrications rather than fewer.",D4 Prompt Engineering & Structured Output
An extraction fails validation because the line items do not sum to the stated total. What retry design actually helps?,multiple-choice,Re-request with the schema tightened so that the sum constraint is enforced during generation.,,"Re-request the identical prompt, since this failure is a sampling artifact that varies from run to run.",,"Re-request with the original document, the failed extraction and the specific validation error.",,"Re-request on a more capable tier, since arithmetic consistency scales with model capability.",,,,,,3,"Retry with error feedback works by appending the specific validation failure so the model can locate and correct it, which requires giving it the document, its own output and the error together. An identical retry has no new information to act on. Schemas do not enforce cross-field arithmetic, which is why this class of error needs semantic validation in the first place.",D4 Prompt Engineering & Structured Output
A team plans to retry extractions that omit a required field. Analysis shows the information is simply not present in those source documents. What should the architect conclude?,multiple-choice,"Retrying cannot succeed, because the failure is absent information rather than a format error.",,Retrying will succeed if the document is chunked so the field's section is examined alone.,,Retrying will succeed once the prompt states that the field is mandatory in considerably stronger terms.,,"Retrying will succeed at a lower rate, so the attempt limit should be raised accordingly.",,,,,,1,"Retries recover format mismatches and structural output errors. They cannot recover information that does not exist in the source, and pressing harder on a document that is silent is how fabrication is manufactured. The correct design response is a schema that can express absence and a routing rule for records where a needed field is genuinely unavailable.",D4 Prompt Engineering & Structured Output
"A blocking pre-merge check and an overnight technical debt report both currently use synchronous calls, and a manager proposes moving both to batch processing for the cost saving. What is the correct evaluation?",multiple-choice,"Move neither, since correlating batch results back to individual requests is unreliable.",,"Move the overnight report only, since a blocking check cannot tolerate an unbounded window.",,"Move both, polling for completion so the pre-merge check proceeds as soon as results land.",,"Move both, with a fallback to synchronous calls whenever a batch runs longer than expected.",,,,,,2,"Batch processing offers a substantial discount with a processing window up to twenty-four hours and no latency guarantee, which suits an overnight report and disqualifies a check developers are waiting on. Polling does not create a guarantee that does not exist. Results correlate reliably by custom identifier, and a dual-path fallback adds complexity where matching each workload to the right API is sufficient.",D4 Prompt Engineering & Structured Output
"A team wants a second opinion on code the same session just generated, and proposes instructing that session to review its own work critically. What does an architect recommend?",multiple-choice,"The same session with extended thinking enabled, so the review reasons more thoroughly.",,"The same session prompted twice, keeping only findings that both passes agree on.",,"The same session with an explicit rubric, so the review has objective criteria to apply.",,"An independent instance without the generator's reasoning context, which catches more.",,,,,,4,A model retains its reasoning context from generation and is therefore less likely to question its own decisions in the same session. An independent review instance without that context is more effective at catching subtle issues than self-review instructions or extended thinking. A rubric helps a fresh reviewer and does not remove the dependence.,D4 Prompt Engineering & Structured Output
"Across a long support conversation, progressive summarization has reduced 'refund of $847.32 requested on 3 March for order 44821' to 'customer discussed a refund'. What does the architect add?",multiple-choice,A rule instructing the summarizer to preserve any numbers it encounters while compressing.,,"A longer summary budget, so the summarization step retains more of each turn it compresses.",,A second summarization pass over all of the original turns whenever some specific figure is needed again.,,"A persistent case-facts block carrying amounts, dates and identifiers outside the summarized history.",,,,,,4,"Transactional facts should be extracted into a persistent block included in each prompt, kept outside the history that gets summarized. That way compression can be aggressive without endangering the values the case turns on. Instructing a summarizer to keep numbers is guidance applied at exactly the point where detail is being discarded, and re-summarizing requires the originals still to be present.",D5 Context Management & Reliability
A synthesis step receives a long aggregated input and reliably reflects its opening and closing sections while omitting findings from the middle. What mitigates this?,multiple-choice,Instruct the model explicitly to give equal attention to every section of the aggregated input.,,Place a key-findings summary at the start and organize the detail under explicit section headers.,,Split the input in half and synthesize each part separately before combining the two results.,,"Reverse the order of the input, so the previously omitted middle sections appear at the beginning.",,,,,,2,"Models process the beginning and end of long inputs reliably and may omit findings from the middle. Leading with a key-findings summary puts what matters in a reliably-read position, and explicit section headers make the structure navigable. Reversing the order moves the problem to whatever is now in the middle, and an instruction does not change the effect.",D5 Context Management & Reliability
"Each order lookup returns more than forty fields, of which about five bear on a return, and the agent's context fills quickly across a multi-issue session. What does the architect change?",multiple-choice,"Move the lookups to a subagent, so their outputs never enter the main conversation at all.",,"Enable compaction, so the accumulated tool results are summarized once they grow large.",,"Raise the context budget, so the full outputs fit alongside the rest of the conversation.",,Trim each tool output to the relevant fields before it accumulates in the conversation.,,,,,,4,"Tool results consume context disproportionately to their relevance, and trimming them to the fields that matter before they accumulate addresses the cause at the point of entry. Compaction summarizes after the tokens have already been spent, delegation adds coordination for a filtering step, and a larger budget postpones the same growth.",D5 Context Management & Reliability
A customer states plainly that they want to speak to a person. The agent's configuration has it attempt investigation first and offer escalation only if that fails. What is the correct behaviour?,multiple-choice,"Acknowledge the request, resolve the issue, and offer a transfer once the outcome is known.",,"Attempt one resolution step, then escalate if the customer repeats the request afterwards.",,"Honour the explicit request immediately, without first attempting to resolve the issue.",,"Assess whether the issue is within the agent's capability, and escalate only if it is not.",,,,,,3,"An explicit request for a human is an escalation trigger in its own right and should be honoured immediately rather than treated as a preference to be negotiated. Acknowledging frustration while offering resolution is appropriate when the customer has not asked for a person; once they have, continuing to investigate disregards a stated preference.",D5 Context Management & Reliability
"Escalation is currently triggered when detected customer frustration passes a threshold, and calibration is poor in both directions. What does an architect substitute?",multiple-choice,"Explicit criteria with examples covering human requests, policy gaps and lack of progress.",,A classifier trained on historical tickets that predicts escalation need before processing.,,"A stricter sentiment threshold, so only strongly negative conversations trigger escalation.",,"A confidence score the agent reports before each response, with a tuned escalation threshold.",,,,,,1,"Sentiment does not correlate with case complexity, so tuning its threshold refines an unreliable proxy. The documented triggers are an explicit request for a human, a policy exception or gap, and an inability to make meaningful progress, and few-shot examples make the boundary concrete. Self-reported confidence is equally unreliable, being highest exactly where the agent is confidently wrong.",D5 Context Management & Reliability
A customer lookup returns three records matching the provided name. What should the agent do?,multiple-choice,"Select the most recently active record, which is most likely to be the right customer.",,Proceed with whichever record's details most closely match what the customer has said.,,"Escalate this to a human, since an ambiguous identity cannot be resolved within a conversation.",,Ask for an additional identifier rather than selecting one of the matches heuristically.,,,,,,4,"Multiple matches require clarification through an additional identifier rather than heuristic selection, because acting on the wrong account is exactly the error this check exists to prevent. Recency and closest-match are both heuristics dressed as reasoning. Escalation is disproportionate when a single clarifying question resolves it.",D5 Context Management & Reliability
A subagent's search times out. The team is choosing between returning a generic unavailable status and returning structured error context. What does the structured version enable?,multiple-choice,"A recovery decision, since the coordinator learns what was attempted and what partially returned.",,"A faster retry, since the coordinator can reissue the identical query without further inspection.",,"An automatic fallback, since the coordinator selects an alternative source from the error type.",,"A cleaner transcript, since a structured payload occupies less context than a prose message.",,,,,,1,"Structured error context carrying the failure type, the attempted query, any partial results and possible alternatives is what lets the coordinator decide intelligently between retrying with a modified query, trying another approach, or proceeding with partial results and annotating the gap. A generic status hides all of that, leaving the coordinator to guess.",D5 Context Management & Reliability
An extended codebase exploration begins giving inconsistent answers and referring to typical patterns rather than the specific classes it found earlier. What is the architectural response?,multiple-choice,"Restart the exploration, since a session that has begun degrading cannot be recovered.",,"Increase the effort setting, so each answer is reasoned through more carefully than before.",,"Move to a more capable tier, which sustains consistency over longer exploration sessions.",,Maintain a scratchpad file of key findings and refer back to it as the session continues.,,,,,,4,"Degradation over the course of a run, marked by generic pattern-talk replacing specific recall, is the signature of context pressure rather than insufficient capability. Persisting key findings to a scratchpad and referring back to it carries them across context boundaries. Upgrading the tier is the expensive reflex that leaves the cause untouched.",D5 Context Management & Reliability
"An extraction pipeline reports 97% accuracy overall, and one document type performs materially worse. The team proposes reducing human review on the strength of the headline figure. What must precede that?",multiple-choice,"A second extraction pass, with review reduced only where both passes agree on the values.",,"A confidence threshold, routing anything the model rates below it to a reviewer instead.",,"Analysis by document type and field, confirming the accuracy holds across every segment.",,"A larger overall sample, confirming the aggregate figure is statistically well established.",,,,,,3,"Aggregate accuracy can mask poor performance on a specific document type or field, which is precisely the situation described. Verifying consistent performance across segments before reducing review is the documented prerequisite. A larger sample sharpens a number that is already hiding the variation, and an uncalibrated confidence threshold is not yet evidence of anything.",D5 Context Management & Reliability
